track_id,album_id,artist_id,duration_sec
5219,6567,1042,221
5220,8318,5985,206
5221,2604,5085,186
5222,11633,1036,399
5223,2046,5155,203
5224,6959,1346,388
5225,5717,5622,299
5226,10579,6604,351
5227,986,984,409
5228,9652,5738,186
5229,9716,777,238
5230,2901,6331,405
5231,10970,4262,258
5232,5901,5926,165
5233,4778,3908,248
5234,12324,2651,274
5235,5466,3115,178
5236,11633,4332,184
5237,1328,6325,222
5238,1319,2592,217
5239,4053,3123,280
5240,4164,4774,221
5241,5776,5984,157
5242,3641,4915,251
5243,10438,5037,343
5244,9764,2767,121
5245,1300,5405,358
5246,594,5083,224
5247,8926,3892,349
5248,10242,2316,184
5249,10660,2707,184
5250,9554,4015,127
5251,5104,1346,209
5252,2564,12,136
5253,5094,5987,268
5254,10516,5155,226
5255,7422,796,130
5256,11067,1113,201
5257,7520,4385,258
5258,8022,809,313
5259,4289,1375,253
5260,8868,5622,207
5261,11054,6617,192
5262,9897,825,287
5263,6476,2743,225
5264,6992,5194,219
5265,1217,6325,338
5266,2215,1518,240
5267,2960,5462,298
5268,93,4600,176
5269,6656,2179,158
5270,2785,4731,173
5271,4944,2440,194
5272,5871,5412,257
5273,10379,4520,231
5274,11321,6463,220
5275,5342,1507,409
5276,5826,5954,231
5277,1906,5732,213
5278,9741,2436,166
5279,5522,1764,200
5280,914,4656,164
5281,1741,33,240
5282,3621,4824,189
5283,10283,5246,270
5284,2005,1428,189
5285,3468,209,147
5286,7170,6407,321
5287,2946,4011,182
5288,4149,673,317
5289,10630,15,347
5290,4145,738,189
5291,10813,34,223
5292,49,1320,251
5293,2077,1149,285
5294,4079,1531,155
5295,4210,1313,141
5296,3043,3422,217
5297,6310,1747,243
5298,7663,1385,228
5299,6483,2481,138
5300,1126,6183,215
5301,9970,3502,236
5302,6467,2973,197
5303,9594,5279,210
5304,3293,5856,194
5305,8564,4065,152
5306,8851,5302,222
5307,4552,1341,196
5308,5898,3833,163
5309,743,5954,179
5310,1777,6122,227
5311,2969,6556,97
5312,11351,4231,279
5313,5872,2526,232
5314,4318,5790,285
5315,6459,3678,150
5316,11433,2301,306
5317,7430,6414,280
5318,4120,4005,202
5319,6180,5189,242
5320,6622,2784,215
5321,3563,5362,252
5322,3503,4064,242
5323,3500,627,259
5324,9680,583,223
5325,9740,3341,274
5326,4498,1000,277
5327,423,3521,172
5328,6337,1331,191
5329,12362,5899,161
5330,4874,2626,279
5331,12166,1834,210
5332,6697,725,265
5333,8478,3255,178
5334,4737,1291,221
5335,6039,1304,246
5336,4832,6018,278
5337,2299,5160,254
5338,1784,1413,343
5339,6388,4779,122
5340,2917,298,150
5341,1162,5780,162
5342,11803,357,137
5343,10798,5494,349
5344,12140,578,239
5345,933,5531,245
5346,8701,328,261
5347,5195,5559,235
5348,8850,515,261
5349,11943,3844,186
5350,431,5828,214
5351,4973,3496,162
5352,1080,522,285
5353,12641,374,46
5354,1758,1647,172
5355,8868,5622,215
5356,347,2937,268
5357,10558,3442,364
5358,10116,4330,167
5359,1286,3230,213
5360,7910,4608,293
5361,6448,5927,472
5362,1418,3036,201
5363,5894,2722,244
5364,1691,5884,302
5365,10008,6492,194
5366,7851,2703,163
5367,7605,2845,183
5368,2130,4711,351
5369,5185,781,189
5370,10507,3210,156
5371,4833,4336,336
5372,1127,3972,200
5373,12077,5718,141
5374,7308,4327,245
5375,8446,2693,154
5376,1428,3824,329
5377,12574,2694,275
5378,6397,5093,138
5379,11147,3619,151
5380,10942,2456,178
5381,6265,2857,213
5382,9846,767,266
5383,293,5683,108
5384,10412,6190,177
5385,11956,4945,207
5386,11409,1022,167
5387,2375,1233,433
5388,7351,824,210
5389,8185,1024,160
5390,7367,4262,194
5391,6168,5648,461
5392,12676,3009,189
5393,2203,5968,184
5394,2567,5058,228
5395,447,133,229
5396,4214,6171,349
5397,12217,4702,270
5398,4306,1010,219
5399,3990,6593,190
5400,7797,6091,331
5401,9236,5196,226
5402,2066,3440,178
5403,3192,426,233
5404,1790,1816,182
5405,3845,4211,226
5406,3117,1258,231
5407,9132,4646,310
5408,1643,1790,153
5409,8227,1210,215
5410,5583,5875,318
5411,1414,5544,203
5412,7905,179,217
5413,12360,6591,315
5414,4774,1673,158
5415,32,5668,122
5416,10376,6542,248
5417,12362,5899,247
5418,1287,4874,236
5419,8869,308,443
5420,11313,429,210
5421,2744,4857,246
5422,1389,5550,244
5423,11224,4171,235
5424,5695,6667,174
5425,7544,397,196
5426,9464,2667,202
5427,8439,3281,243
5428,9800,5985,238
5429,10516,5155,228
5430,9853,5149,152
5431,6687,634,196
5432,12085,4903,162
5433,9197,4162,336
5434,3011,5008,208
5435,6519,5925,121
5436,6731,5407,485
5437,10615,6345,219
5438,5204,2684,217
5439,4330,5517,174
5440,10410,5367,280
5441,7158,5153,263
5442,4237,3031,330
5443,10124,2554,222
5444,11128,1398,217
5445,4589,3157,205
5446,3605,1451,226
5447,9005,481,257
5448,10293,506,202
5449,10370,4642,194
5450,10525,6280,272
5451,48,2724,228
5452,10420,1324,179
5453,6299,4067,287
5454,10020,6556,193
5455,9680,583,204
5456,3307,3608,176
5457,8077,4197,88
5458,2565,3073,210
5459,7230,5937,260
5460,2799,5744,205
5461,11081,5986,336
5462,2508,3638,214
5463,4108,4869,218
5464,12647,1891,280
5465,6993,3587,243
5466,8145,5046,212
5467,1141,5969,337
5468,9447,3983,163
5469,10138,6309,367
5470,8946,3766,294
5471,4861,1010,195
5472,12581,4998,235
5473,8037,4909,330
5474,6086,2787,178
5475,5247,3228,227
5476,5317,3293,141
5477,8305,5816,260
5478,2052,75,217
5479,11479,3413,300
5480,10482,1823,262
5481,966,401,294
5482,6075,1747,201
5483,12687,586,220
5484,6955,3202,220
5485,6249,4697,316
5486,9131,5558,152
5487,3522,6490,273
5488,3794,4015,275
5489,3238,6183,343
5490,10590,2094,241
5491,3230,5241,227
5492,5350,112,288
5493,7776,228,261
5494,4172,6049,233
5495,7853,2268,234
5496,7380,207,212
5497,8993,1361,160
5498,5058,1647,228
5499,9795,2974,158
5500,8699,2716,272
5501,5071,4345,308
5502,8472,2073,136
5503,2747,2176,189
5504,2883,5526,155
5505,12036,5155,159
5506,3461,1085,306
5507,2839,1347,288
5508,6850,727,242
5509,9241,6183,232
5510,830,2952,232
5511,6975,4667,132
5512,4963,4861,284
5513,12487,407,125
5514,4845,4681,326
5515,752,407,116
5516,7056,5467,179
5517,9440,802,188
5518,10083,2206,172
5519,9631,4035,148
5520,3186,6512,253
5521,4892,2766,284
5522,4456,4744,228
5523,2716,2764,254
5524,925,2878,299
5525,11905,2047,205
5526,2120,2751,181
5527,1971,2467,306
5528,10703,1358,221
5529,2554,1414,185
5530,8260,3734,190
5531,11622,2681,212
5532,81,3879,215
5533,11442,1416,193
5534,6593,585,227
5535,3394,6422,237
5536,2186,2297,191
5537,9859,4384,297
5538,8220,124,241
5539,362,4313,253
5540,2346,2995,234
5541,1690,6190,231
5542,3672,4005,187
5543,5528,339,196
5544,10134,4127,219
5545,8405,2004,177
5546,5797,2152,141
5547,7736,1041,185
5548,3627,1073,444
5549,10409,2424,195
5550,134,129,236
5551,10232,4409,250
5552,3012,6509,230
5553,2391,5330,238
5554,1955,3897,199
5555,2459,4564,285
5556,11611,391,254
5557,1947,4354,187
5558,4780,702,233
5559,11432,5930,182
5560,10461,3706,213
5561,7283,1180,306
5562,4551,6325,314
5563,2321,5149,93
5564,7755,1552,177
5565,5849,2908,167
5566,7941,4164,133
5567,10766,3171,307
5568,5201,2232,238
5569,5112,2107,359
5570,4311,508,199
5571,9690,4731,212
5572,10867,179,216
5573,9042,6570,219
5574,12636,1330,179
5575,2265,6327,274
5576,12312,3646,187
5577,11480,76,168
5578,2140,2735,199
5579,9286,1347,170
5580,5666,2871,227
5581,10503,3673,280
5582,7493,6270,244
5583,4481,5200,373
5584,5482,491,307
5585,11253,4030,442
5586,8492,307,189
5587,8149,2117,266
5588,3465,339,217
5589,9382,1313,202
5590,4734,5217,225
5591,12202,4958,234
5592,7970,2158,194
5593,3058,5506,188
5594,6145,5033,385
5595,10233,3884,282
5596,10443,2408,297
5597,10021,3997,487
5598,8684,3686,153
5599,8792,4812,187
5600,5344,5937,214
5601,3412,1561,204
5602,1941,6068,232
5603,10350,1026,248
5604,481,6002,200
5605,10316,5977,168
5606,5004,2175,160
5607,8011,3383,287
5608,74,3956,193
5609,8364,652,184
5610,4096,4313,203
5611,8578,4543,207
5612,2521,4439,223
5613,5511,332,263
5614,9883,6664,214
5615,12142,2346,223
5616,11395,6087,259
5617,10685,565,259
5618,2886,5620,182
5619,3047,3148,212
5620,3686,6164,201
5621,11087,5815,221
5622,5952,3628,142
5623,3843,2016,133
5624,4674,5406,323
5625,421,4190,400
5626,3754,2099,235
5627,2464,3020,182
5628,10369,2404,180
5629,5527,3262,201
5630,6911,6330,210
5631,11385,4481,264
5632,2736,4874,197
5633,2022,3829,297
5634,6278,4681,232
5635,9232,5715,221
5636,7733,1319,448
5637,939,1506,191
5638,8161,6515,332
5639,5148,2952,308
5640,1327,4709,256
5641,787,651,281
5642,2898,3130,209
5643,12111,5923,391
5644,7610,5330,225
5645,9509,2297,246
5646,6905,5397,256
5647,3991,2298,252
5648,2590,5020,174
5649,603,6137,181
5650,10553,2037,293
5651,8255,3203,253
5652,2122,1254,397
5653,11632,5089,277
5654,559,1303,141
5655,4742,2406,258
5656,10001,6428,191
5657,2125,4448,307
5658,1999,4782,343
5659,5686,461,204
5660,3525,4052,308
5661,2574,4786,237
5662,5100,6313,200
5663,9070,3632,259
5664,10320,6358,246
5665,5299,2298,255
5666,6314,4644,180
5667,12607,109,176
5668,5151,6538,235
5669,5353,4782,184
5670,5179,3705,233
5671,7719,1315,188
5672,444,6648,176
5673,3214,3739,230
5674,11111,3187,154
5675,1408,4622,229
5676,6384,4903,173
5677,6186,256,250
5678,7915,1659,155
5679,9374,179,218
5680,12280,355,160
5681,8828,4795,302
5682,11359,5267,194
5683,3489,3688,144
5684,1960,5437,196
5685,3936,1856,235
5686,8238,1109,318
5687,3446,3764,275
5688,6481,117,163
5689,4339,562,211
5690,5009,2958,256
5691,1550,3335,233
5692,938,6640,429
5693,6038,6264,268
5694,5342,1507,189
5695,7697,5932,231
5696,9465,2190,216
5697,8607,5669,248
5698,3097,1878,356
5699,2425,5453,293
5700,9523,3444,279
5701,8858,3496,210
5702,700,5197,327
5703,7675,4715,299
5704,707,6213,175
5705,9712,5502,202
5706,2594,5255,246
5707,5121,4782,209
5708,11272,572,209
5709,10048,2756,277
5710,4527,3618,197
5711,10298,5149,214
5712,356,6509,214
5713,10274,1486,187
5714,5620,5935,290
5715,6112,1678,221
5716,4847,1962,164
5717,8696,5829,167
5718,5076,626,137
5719,8569,2372,491
5720,5297,6082,174
5721,2804,4679,179
5722,3582,2971,242
5723,11045,4354,258
5724,8651,2778,198
5725,5012,3782,217
5726,7117,5766,280
5727,3145,4061,280
5728,4974,4573,208
5729,2125,4448,331
5730,11717,999,165
5731,206,4164,148
5732,1061,2635,314
5733,9832,6360,198
5734,3381,6526,318
5735,2958,2887,373
5736,2364,310,195
5737,346,3610,261
5738,4241,452,212
5739,10379,4520,207
5740,5809,2429,146
5741,2888,1411,281
5742,3928,5201,173
5743,11455,3744,209
5744,2611,5367,318
5745,8087,5048,142
5746,5885,2156,332
5747,144,4828,188
5748,3847,4928,227
5749,1890,1768,129
5750,2045,117,123
5751,8672,3632,235
5752,3252,5040,184
5753,12565,2908,263
5754,11240,5339,315
5755,9578,4853,310
5756,1966,3246,219
5757,7709,834,183
5758,6044,5224,173
5759,5686,2431,239
5760,7643,5226,238
5761,2131,1531,225
5762,11030,4689,428
5763,6296,5562,231
5764,1470,4210,205
5765,3759,6490,205
5766,6123,1412,212
5767,6541,2574,247
5768,4614,4025,218
5769,3928,5201,221
5770,10352,260,288
5771,12080,4083,171
5772,3481,6212,242
5773,10762,6092,235
5774,418,374,234
5775,11555,3743,260
5776,10093,5197,277
5777,7781,3819,179
5778,7911,5169,136
5779,4998,5524,188
5780,5560,4159,222
5781,7641,5224,217
5782,9124,3133,175
5783,1524,5775,306
5784,8708,849,297
5785,10022,5554,178
5786,8651,2778,246
5787,4942,6572,209
5788,11861,1977,200
5789,9898,4946,247
5790,11688,1402,368
5791,11610,5488,221
5792,7097,3885,213
5793,10860,5945,174
5794,8663,1372,180
5795,9240,6506,191
5796,12730,1021,203
5797,3259,1311,268
5798,3138,3660,147
5799,10459,945,220
5800,6514,758,111
5801,7199,5728,272
5802,5321,840,166
5803,9127,4961,313
5804,4353,1800,168
5805,10733,4903,231
5806,10655,3420,194
5807,12009,4431,179
5808,5228,5903,162
5809,4869,2699,247
5810,804,3027,365
5811,3233,1719,262
5812,8927,6200,302
5813,4965,4981,295
5814,2152,671,200
5815,2220,2094,271
5816,9801,5720,128
5817,3128,4405,292
5818,1226,2280,297
5819,7285,6443,220
5820,10591,1962,187
5821,1765,6649,290
5822,2511,5263,340
5823,9105,3365,274
5824,12376,1077,209
5825,5782,6238,316
5826,5363,3408,219
5827,8739,2334,175
5828,10195,4094,196
5829,5117,5658,198
5830,7901,6235,214
5831,10044,1781,227
5832,2830,3500,170
5833,499,6591,177
5834,9453,4459,213
5835,11153,2908,218
5836,6622,5714,189
5837,8273,3642,214
5838,1673,3243,292
5839,6255,3538,125
5840,1601,4882,167
5841,8770,1515,226
5842,1921,1506,191
5843,3235,2188,128
5844,5827,3932,144
5845,7650,393,224
5846,10827,6271,254
5847,1277,1635,368
5848,2578,3830,212
5849,11997,3554,210
5850,11928,3110,215
5851,11204,5233,257
5852,11424,1684,159
5853,3135,6459,266
5854,11788,5074,230
5855,5867,3951,179
5856,9046,2933,292
5857,1964,1450,232
5858,12244,4650,293
5859,4265,4970,194
5860,5686,3449,134
5861,2183,1816,228
5862,10474,456,282
5863,7349,1419,198
5864,3407,1377,142
5865,8899,4930,221
5866,4665,5170,348
5867,9229,4575,333
5868,9899,2845,281
5869,11090,3865,312
5870,570,6490,236
5871,7629,1294,308
5872,3900,5692,293
5873,9458,334,168
5874,11508,470,286
5875,49,258,264
5876,4458,6170,226
5877,6962,1672,189
5878,9543,137,196
5879,5689,1307,220
5880,535,3629,237
5881,6750,5884,261
5882,5612,6463,173
5883,1293,3929,211
5884,4520,4144,244
5885,12362,5899,121
5886,240,5026,232
5887,8927,6200,209
5888,12304,3852,157
5889,6564,2408,229
5890,4624,2607,207
5891,3648,5001,220
5892,6438,1291,178
5893,3578,2511,295
5894,5745,1088,231
5895,10315,4694,224
5896,5096,5791,249
5897,7086,3835,216
5898,9703,2472,201
5899,8010,5759,150
5900,2127,3293,318
5901,5601,864,215
5902,2962,2026,170
5903,8613,4067,149
5904,2022,3829,236
5905,12021,137,228
5906,1854,2907,241
5907,1524,5775,243
5908,3783,244,398
5909,10797,1150,412
5910,8712,1825,182
5911,4624,2607,192
5912,312,5977,219
5913,12146,77,208
5914,11465,4303,208
5915,1355,1112,695
5916,4452,3873,180
5917,5420,4925,195
5918,11544,5237,249
5919,12682,3513,188
5920,6667,4903,299
5921,12608,4582,165
5922,1705,1210,367
5923,7187,4946,278
5924,5535,2574,218
5925,6879,5584,216
5926,7177,1931,271
5927,2491,2997,442
5928,1027,2707,230
5929,4832,6018,256
5930,9419,6272,177
5931,2514,893,169
5932,11222,3201,272
5933,7937,678,189
5934,8258,1992,213
5935,11377,1309,434
5936,11833,3302,220
5937,3845,4211,176
5938,5124,5646,270
5939,12210,4689,257
5940,12367,1207,190
5941,3356,2289,141
5942,10550,919,194
5943,2219,3599,227
5944,12296,3382,289
5945,10878,4596,155
5946,6755,2022,287
5947,2263,179,262
5948,4711,492,247
5949,12051,5040,215
5950,4096,4313,248
5951,10550,919,228
5952,8688,1433,204
5953,3356,2289,182
5954,5287,4301,245
5955,6758,1297,227
5956,12309,276,312
5957,8273,3642,293
5958,9786,4456,203
5959,11444,2965,195
5960,9822,1348,203
5961,7100,5732,209
5962,9866,4319,182
5963,10427,2281,198
5964,617,4251,211
5965,12096,2289,211
5966,3287,1864,263
5967,7651,2468,247
5968,1704,5715,262
5969,110,5239,102
5970,2725,3423,253
5971,60,1458,185
5972,9359,4982,185
5973,2399,1832,226
5974,12154,5663,226
5975,5814,2341,167
5976,2362,5884,272
5977,1452,3865,210
5978,1862,4782,231
5979,10104,4539,187
5980,3479,4051,420
5981,5371,4498,191
5982,12445,2150,189
5983,1488,4839,172
5984,10769,2356,174
5985,4551,6325,252
5986,4163,3582,366
5987,8960,5396,213
5988,4118,4722,196
5989,1430,2505,224
5990,7647,5105,264
5991,5707,556,179
5992,6352,429,225
5993,9434,3296,273
5994,3339,2916,255
5995,7304,3646,298
5996,494,1271,214
5997,5967,4731,178
5998,11837,4384,390
5999,8194,4425,257
6000,7348,6058,214
6001,1519,5068,240
6002,7395,1038,275
6003,12526,1129,184
6004,3072,4137,227
6005,10945,721,269
6006,9593,4255,229
6007,4882,2674,243
6008,4950,4671,180
6009,11208,5001,262
6010,12079,1557,145
6011,9056,3822,219
6012,9370,6340,257
6013,2918,1845,266
6014,1819,2312,187
6015,5967,4731,106
6016,5499,2840,216
6017,5894,2722,237
6018,7809,1748,175
6019,858,4746,251
6020,12673,5233,210
6021,10146,2246,275
6022,10115,1046,430
6023,2418,6555,284
6024,3989,1150,624
6025,1519,5068,268
6026,2978,5994,167
6027,1073,1457,357
6028,165,6628,186
6029,11492,1874,290
6030,11330,5201,176
6031,12583,2702,89
6032,4150,910,356
6033,3754,2099,194
6034,9855,4015,134
6035,3304,4118,127
6036,12242,6461,279
6037,1611,418,244
6038,3505,1129,273
6039,12162,3841,172
6040,11538,1931,341
6041,6123,1412,298
6042,12173,2714,178
6043,7826,55,218
6044,11884,4728,158
6045,7277,3945,232
6046,5880,1826,188
6047,2044,831,168
6048,5531,6571,185
6049,348,4117,163
6050,11283,5784,188
6051,7927,5730,248
6052,7085,3210,274
6053,5084,5790,201
6054,7895,6358,241
6055,184,1058,273
6056,6423,3415,188
6057,3632,2028,231
6058,6614,1813,256
6059,8613,4067,307
6060,1549,2356,193
6061,3501,306,229
6062,7641,5224,224
6063,11805,2625,231
6064,11131,162,195
6065,4051,5223,200
6066,7546,5802,128
6067,12356,1825,176
6068,356,6509,200
6069,8973,5943,140
6070,1372,344,198
6071,6363,144,277
6072,6972,4154,259
6073,9150,1477,210
6074,7052,5613,232
6075,6996,4587,177
6076,4076,149,250
6077,5740,2562,204
6078,9680,583,238
6079,1031,2944,376
6080,1772,2118,266
6081,255,1792,218
6082,12139,5635,205
6083,6908,2034,206
6084,11287,4696,303
6085,4111,6538,176
6086,3520,2462,193
6087,6248,1978,224
6088,12603,2955,301
6089,12049,2656,250
6090,8146,4961,310
6091,3089,1218,239
6092,1644,6331,167
6093,1427,5856,211
6094,5120,2023,229
6095,1953,2396,273
6096,2451,5585,223
6097,6323,1917,323
6098,7055,5107,278
6099,7264,6137,241
6100,8840,2344,271
6101,12133,5856,226
6102,2268,5856,244
6103,10297,5815,195
6104,3248,6628,183
6105,1842,1611,207
6106,3775,3293,172
6107,46,178,297
6108,11578,562,178
6109,3262,4340,229
6110,4141,4874,228
6111,6730,2509,159
6112,6875,6568,308
6113,1925,6323,247
6114,2939,4601,177
6115,6546,5520,230
6116,3961,3578,283
6117,1305,5285,214
6118,2705,982,144
6119,5142,2489,226
6120,9347,3118,178
6121,9186,786,137
6122,568,4346,351
6123,9831,3647,217
6124,9495,1099,210
6125,5916,1807,184
6126,9843,2839,299
6127,3661,3276,287
6128,7728,1499,205
6129,2834,2397,253
6130,1023,5863,193
6131,11118,6400,199
6132,482,2489,240
6133,277,3481,114
6134,12652,1197,300
6135,2029,5053,234
6136,7941,4164,192
6137,6863,5658,227
6138,5406,3786,225
6139,6893,5869,173
6140,5929,2688,236
6141,7292,4464,417
6142,5090,2357,321
6143,4458,6170,271
6144,5145,5856,392
6145,12242,6461,221
6146,6622,1593,60
6147,10261,5544,237
6148,1033,6113,197
6149,2224,6463,285
6150,9038,5704,275
6151,9388,1835,182
6152,1393,6410,220
6153,5523,4353,221
6154,464,3554,310
6155,9891,5537,226
6156,11416,599,171
6157,4249,5263,349
6158,7276,2786,295
6159,5223,4487,282
6160,3063,1781,165
6161,11817,1833,256
6162,8142,6467,218
6163,6257,2004,211
6164,12155,933,274
6165,2593,1718,75
6166,11484,6056,260
6167,7014,2397,229
6168,2507,3735,123
6169,3390,6318,268
6170,2927,3555,256
6171,1133,1565,241
6172,5740,2562,197
6173,579,5259,288
6174,6100,6018,304
6175,1935,4715,235
6176,421,4190,196
6177,11710,5040,302
6178,2334,2175,339
6179,1190,3442,397
6180,3604,1551,176
6181,9370,6340,258
6182,4451,5198,155
6183,2330,3579,282
6184,1647,5077,202
6185,2204,3857,258
6186,4427,2599,210
6187,8780,4622,177
6188,1451,1913,160
6189,1989,1769,133
6190,6256,5095,265
6191,8410,4970,115
6192,10769,2356,238
6193,2808,1269,243
6194,3643,3599,294
6195,3300,1412,248
6196,6261,1457,217
6197,8600,1668,259
6198,1346,3705,280
6199,6450,2881,211
6200,2552,1987,308
6201,5060,2562,259
6202,3962,6402,282
6203,3000,3113,229
6204,3630,2093,204
6205,2546,4358,261
6206,6333,3438,246
6207,11802,5149,155
6208,10524,2356,175
6209,1993,4689,234
6210,7213,3146,218
6211,6590,3397,210
6212,8758,4427,104
6213,12267,6492,162
6214,2810,5274,218
6215,7675,4715,156
6216,7663,1385,232
6217,9022,276,144
6218,2160,302,389
6219,8461,6289,197
6220,4091,77,301
6221,11332,3453,307
6222,4537,1847,232
6223,9964,5620,168
6224,340,108,461
6225,1413,737,241
6226,1749,4688,270
6227,2738,6145,229
6228,5832,919,183
6229,6650,4845,347
6230,4643,5692,256
6231,1033,6113,207
6232,10444,919,243
6233,12459,4901,295
6234,11032,3365,221
6235,3202,3463,269
6236,11697,339,182
6237,7190,1049,235
6238,29,6295,267
6239,1749,4688,198
6240,9579,4754,166
6241,4160,5211,250
6242,943,2175,188
6243,11277,5985,201
6244,4218,49,201
6245,4919,6086,209
6246,1999,4782,258
6247,6434,4637,185
6248,3125,5725,105
6249,336,2199,177
6250,6109,4547,283
6251,3242,5529,181
6252,5007,3766,283
6253,5104,1346,195
6254,5436,3266,270
6255,11676,2761,336
6256,12552,2509,150
6257,5157,3155,191
6258,342,2176,254
6259,3543,3371,247
6260,8527,789,201
6261,8357,5155,267
6262,9777,4354,289
6263,973,4782,303
6264,9346,1805,371
6265,8128,4340,236
6266,4379,4296,191
6267,8002,464,345
6268,11388,1098,136
6269,3719,578,192
6270,7396,2108,224
6271,5262,5645,359
6272,4070,491,281
6273,421,4190,266
6274,8548,2596,281
6275,105,129,303
6276,1812,2590,220
6277,6128,5,370
6278,5375,6652,214
6279,5503,1092,235
6280,4388,6244,187
6281,436,5715,366
6282,11027,787,222
6283,7809,5175,139
6284,2485,4420,198
6285,11912,3455,372
6286,511,4494,312
6287,5956,4154,221
6288,7638,275,268
6289,8782,5642,262
6290,2392,1444,251
6291,2248,654,209
6292,7953,2066,333
6293,12451,5001,389
6294,10629,2175,172
6295,1294,2761,227
6296,7406,2190,225
6297,9749,4530,271
6298,10321,3048,156
6299,6523,3307,253
6300,12646,4457,258
6301,2012,6463,180
6302,10614,5897,257
6303,8953,4082,269
6304,5162,3818,269
6305,10795,4826,345
6306,11955,919,200
6307,9526,6053,272
6308,721,2074,249
6309,3046,1506,199
6310,2142,1412,332
6311,1112,5554,249
6312,10822,6363,225
6313,7441,5639,195
6314,4167,5406,455
6315,6860,1611,277
6316,5167,1444,175
6317,3293,5856,186
6318,9206,845,176
6319,3376,1780,205
6320,107,539,371
6321,3942,3979,255
6322,9920,1410,247
6323,6418,3287,198
6324,12593,1561,336
6325,3590,4804,228
6326,8305,5816,291
6327,2723,788,165
6328,10698,3167,203
6329,4696,5990,684
6330,3366,1739,215
6331,10629,2175,331
6332,7721,5186,192
6333,4558,6092,186
6334,6074,3025,210
6335,1989,1769,173
6336,7935,620,537
6337,9232,5715,230
6338,719,4929,247
6339,1779,6164,313
6340,8234,4406,319
6341,9760,673,200
6342,295,1305,196
6343,12457,1238,127
6344,2342,4756,330
6345,8225,6514,138
6346,3492,3107,155
6347,7685,1010,217
6348,3743,26,157
6349,305,2793,159
6350,4114,1326,232
6351,4780,702,262
6352,9947,575,333
6353,11029,3115,253
6354,12092,4067,165
6355,6804,2959,208
6356,4079,1531,209
6357,12333,830,192
6358,1277,1635,79
6359,7270,1033,145
6360,9260,1129,286
6361,3920,6297,223
6362,7987,1085,334
6363,2325,3809,267
6364,8482,5241,131
6365,7610,5330,182
6366,105,129,204
6367,7911,5280,173
6368,4549,4244,239
6369,2447,2638,483
6370,2742,2996,194
6371,9533,3063,297
6372,8302,1321,129
6373,2079,6661,259
6374,2926,4094,224
6375,11249,6040,205
6376,1021,4892,271
6377,3462,1749,191
6378,9727,3250,186
6379,7677,6376,250
6380,6674,1713,218
6381,8123,6560,409
6382,27,2754,95
6383,1426,5088,213
6384,11176,3937,281
6385,353,1982,280
6386,8621,6027,209
6387,10617,1094,130
6388,10389,2940,315
6389,1076,3658,197
6390,6620,4548,181
6391,12480,3501,190
6392,5949,5564,236
6393,6004,2915,217
6394,899,2010,195
6395,9765,2475,236
6396,4570,5438,222
6397,3626,179,304
6398,6094,5212,197
6399,7682,3465,261
6400,2397,6501,197
6401,12244,4650,232
6402,3911,3647,216
6403,5907,2388,163
6404,2704,2340,191
6405,102,1207,193
6406,9641,84,158
6407,4986,3002,273
6408,10339,5257,236
6409,7637,2788,227
6410,8149,2117,194
6411,7840,1559,208
6412,6968,1478,162
6413,2700,5613,224
6414,10894,1028,147
6415,5758,5730,135
6416,3430,5263,180
6417,2638,4015,105
6418,12716,2761,225
6419,10784,1132,225
6420,1101,2549,299
6421,11902,4817,264
6422,1399,3829,184
6423,6930,827,198
6424,2538,2635,245
6425,6217,3662,324
6426,12126,2679,255
6427,10,3828,166
6428,1613,6538,207
6429,5732,4508,419
6430,3090,3568,230
6431,105,129,213
6432,5394,6276,208
6433,10966,6202,166
6434,3706,845,164
6435,10050,704,288
6436,1645,5397,251
6437,2950,1457,296
6438,10907,5594,198
6439,2693,5398,345
6440,4507,6446,312
6441,8202,6200,251
6442,2125,4448,169
6443,3977,3508,196
6444,7553,6428,176
6445,3499,2628,575
6446,10549,109,238
6447,10311,4746,119
6448,406,2495,226
6449,10662,3575,177
6450,964,3909,270
6451,11497,6235,326
6452,12552,2509,220
6453,8005,4122,242
6454,4927,1560,293
6455,5980,612,214
6456,4451,5198,120
6457,4100,1490,285
6458,3412,1561,187
6459,10259,2031,241
6460,12169,3677,149
6461,1890,1768,201
6462,2881,6404,199
6463,1379,5190,140
6464,11979,3413,214
6465,3489,3688,123
6466,8102,1663,239
6467,9152,4385,213
6468,9426,3066,214
6469,3261,5151,208
6470,10453,4389,236
6471,1892,6442,211
6472,598,6595,186
6473,4018,28,312
6474,11424,1684,161
6475,8613,4067,173
6476,2082,4816,200
6477,10099,5406,324
6478,4309,4438,258
6479,9113,3548,134
6480,10272,5975,283
6481,6157,2190,170
6482,2838,2316,216
6483,10403,389,201
6484,5200,525,130
6485,351,6548,101
6486,1774,5691,161
6487,8889,3966,187
6488,5652,6235,295
6489,898,5972,238
6490,7624,1467,319
6491,3282,2093,225
6492,12506,638,316
6493,5258,1864,150
6494,11034,118,208
6495,2395,453,179
6496,6438,1291,209
6497,8002,464,272
6498,10050,704,175
6499,11255,5634,190
6500,8161,6515,373
6501,2043,5337,301
6502,12362,5899,242
6503,9533,3063,252
6504,8466,2971,296
6505,4127,2063,307
6506,7351,824,256
6507,9052,3728,174
6508,2118,445,162
6509,1537,2289,170
6510,5216,4526,283
6511,7603,4434,237
6512,1661,4824,287
